Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
MD95-2042,,24.12,0.46,3.68,0.46,3.68,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.16,0.36,3.68,0.36,3.68,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.16,0.39,3.5,0.39,3.5,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.2,0.39,3.55,0.39,3.55,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.24,0.35,3.56,0.35,3.56,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.24,0.35,3.47,0.35,3.47,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.28,0.22,3.65,0.22,3.65,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.32,0.66,3.48,0.66,3.48,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.36,0.44,3.45,0.44,3.45,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.36,0.57,3.34,0.57,3.34,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.44,0.47,3.36,0.47,3.36,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,24.44,0.55,3.38,0.55,3.38,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
