EXPEDITION,EXP_NUM,SITE,HOLE,GEOB_NR,SHIPSITE,AREA,GEAR,LATITUDE_DEC,LONGITUDE_DEC,DATE,TIME,WATER_DEPTH,RECOVERY,REMARKS
M74-2,122,12215,1,GeoB12215-1,M74/2_985-1,,BBPL,24.90268333,63.00041667,10/24/2007,02:59:00,704,,profile ok
M74-2,122,12216,1,GeoB12216-1,M74/2_986-1,,BBPL,24.8718,62.99778333,10/24/2007,06:45:00,970,,profile ok
M74-2,122,12216,2,GeoB12216-2,M74/2_986-2,,CTD+RO,24.8718,62.99778333,10/24/2007,09:35:00,970,,all bottles closed
M74-2,122,12216,3,GeoB12216-3,M74/2_986-3,,BWS,24.8718,62.99778333,10/24/2007,11:14:00,970,,
M74-2,122,12216,4,GeoB12216-4,M74/2_986-4,,GC,24.87183333,62.99783333,10/24/2007,12:52:00,970,,
M74-2,122,12216,5,GeoB12216-5,M74/2_986-5,,MUC,24.87166667,62.99783333,10/24/2007,13:54:00,970,,
M74-2,122,12216,6,GeoB12216-6,M74/2_986-6,,MUC,24.87166667,62.99783333,10/24/2007,15:01:00,965,,
M74-2,122,12216,7,GeoB12216-7,M74/2_986-7,,BBPL,24.87173333,62.99778333,10/24/2007,17:53:00,963,,
M74-2,122,12217,1,GeoB12217-1,M74/2_987-1,,CAM,24.59898333,62.8976,10/24/2007,22:10:00,1680,,Television sled/Fernseh-Schlitten/Foto-Schlitten; Massive seep-carbonates and fauna
M74-2,122,12218,1,GeoB12218-1,M74/2_988-1,,CAM,24.20091667,62.74745,10/25/2007,09:00:00,2900,,"Television sled/Fernseh-Schlitten/Foto-Schlitten; clam fields, few carbonates"
M74-2,122,12219,1,GeoB12219-1,M74/2_989-1,,CAM,24.29695,62.95855,10/26/2007,12:40:00,2300,,Television sled/Fernseh-Schlitten/Foto-Schlitten; No evidence for fluid seepage
M74-2,122,12220,1,GeoB12220-1,M74/2_989-2,,CAM,24.30011667,62.8427,10/26/2007,18:46:00,1960,,Television sled/Fernseh-Schlitten/Foto-Schlitten; No evidence for fluid seepage
M74-3,123,12301,0,GeoB12301-0,M74/3_991-1,,ROV,24.19583333,62.7384,11/02/2007,06:22:00,2830,,"St.No.: ROV-01, Instrument: ROV-179; dead recovery  "
M74-3,123,12301,1,GeoB12301-1,M74/3_991-1,,ROV,24.1958,62.73845,11/02/2007,09:03:00,2876,,Instrument: GBS-1
M74-3,123,12301,2,GeoB12301-2,M74/3_991-1,,ROV,24.19583333,62.73848333,11/02/2007,09:19:00,2876,,Instrument: T-stick-1
M74-3,123,12301,3,GeoB12301-3,M74/3_991-1,,ROV,24.19581667,62.73846667,11/02/2007,09:26:00,2876,,Instrument: PC-1; PC-11   
M74-3,123,12301,4,GeoB12301-4,M74/3_991-1,,ROV,24.19581667,62.73846667,11/02/2007,09:29:00,2876,,Instrument: PC-2; PC-28   
M74-3,123,12301,5,GeoB12301-5,M74/3_991-1,,ROV,24.19583333,62.73846667,11/02/2007,09:32:00,2876,,Instrument: PC-3; PC-35   
M74-3,123,12301,6,GeoB12301-6,M74/3_991-1,,ROV,24.19583333,62.73846667,11/02/2007,09:35:00,2876,,Instrument: PC-4; PC-29   
M74-3,123,12301,7,GeoB12301-7,M74/3_991-1,,ROV,24.19583333,62.73846667,11/02/2007,09:40:00,2876,,Instrument: T-stick-2;    
M74-3,123,12302,1,GeoB12302-1,M74/3_992-1,,CTD+RO,24.1959,62.7384,02/11/2007,13:12:00,2861,,"St.No.: CTD-1; 15 bottles closed, "
M74-3,123,12303,1,GeoB12303-1,M74/3_992-2,,GC,24.19581667,62.73848333,11/02/2007,17:00:00,2860,,"St.No.: GC-1; recovery 4,34 m "
M74-3,123,12304,1,GeoB12304-1,M74/3_994-1,,CTD+RO,24.17371667,62.76501667,11/02/2007,18:50:00,2960,,St.No.: CTD-2; 17 bottles closed 
M74-3,123,12305,1,GeoB12305-1,M74/3_996-1,,GC,24.17403333,62.765,11/03/2007,02:17:00,2949,0,St.No.: GC-2; recovery > 6m 
M74-3,123,12306,1,GeoB12306-1,M74/3_997-1,,GC,24.19601667,62.73851667,11/03/2007,06:42:00,2861,380,"St.No.: GC-3; recovery 3,8 m "
M74-3,123,12307,1,GeoB12307-1,M74/3_998-1,,CTD+RO,24.1004,62.86723333,11/03/2007,09:06:00,3230,,St.No.: CTD-3; bottles closed  
M74-3,123,12307,2,GeoB12307-2,M74/3_998-2,,CTD+RO,24.09988333,62.86683333,11/03/2007,12:00:00,3225,,St.No.: CTD-4; 17 bottles closed
M74-3,123,12308,1,GeoB12308-1,M74/3_999-1,,CTD+RO,24.71811667,62.99166667,11/04/2007,01:31:00,1594,,St.No.: CTD-5; 18 bottles closed 
M74-3,123,12308,2,GeoB12308-2,M74/3_1001-1,,CTD+RO,24.71838333,62.9915,11/04/2007,02:09:00,1591,,St.No.: CTD-6; 17 bottles closed 
M74-3,123,12308,3,GeoB12308-3,M74/3_1002-1,,MUC,24.71858333,62.99173333,11/04/2007,03:47:00,1574,,St.No.: MUC-1 
M74-3,123,12308,4,GeoB12308-4,M74/3_1003-1,,GC,24.71856667,62.9917,11/04/2007,05:15:00,1587,343,"St.No.: GC-4; recovery 3,5 m "
M74-3,123,12308,5,GeoB12308-5,M74/3_1034-1,,MUC,24.71848333,62.99161667,11/09/2007,03:02:00,1586,,St.No.: MUC-5; bottles closed  
M74-3,123,12309,1,GeoB12309-1,M74/3_1004-1,,CTD+RO,24.8721,62.99781667,11/04/2007,07:33:00,955,,St.No.: CTD-7; 15 bottles closed 
M74-3,123,12309,2,GeoB12309-2,M74/3_1005-1,,CTD+RO,24.872,62.99775,11/04/2007,09:32:00,956,,St.No.: CTD-8; 18 bottles closed 
M74-3,123,12309,3,GeoB12309-3,M74/3_1006-1,,MUC,24.87203333,62.99765,11/04/2007,10:47:00,962,,St.No.: MUC-2; all liners closed 
M74-3,123,12309,4,GeoB12309-4,M74/3_1027-1,,MUC,24.87153333,62.99731667,11/08/2007,02:42:00,957,,St.No.: MUC-4
M74-3,123,12309,5,GeoB12309-5,M74/3_1029-1,,GC,24.87168333,62.99786667,11/08/2007,09:16:00,956,536,"St.No.: GC-10; recovery 5,60 m; "
M74-3,123,12310,1,GeoB12310-1,M74/3_1007-1,,CAM,24.64355,62.74671667,11/04/2007,15:16:00,1669,,St.No.: TV-sled-9; seep communities  
M74-3,123,12311,1,GeoB12311-1,M74/3_1008-1,,CAM,24.58358333,62.93786667,11/04/2007,21:29:00,1770,,St.No.: TV-sled-10; seep communities  
M74-3,123,12312,1,GeoB12312-1,M74/3_1009-1,,CTD+RO,24.91751667,63.01943333,11/05/2007,02:55:00,633,,St.No.: CTD-9; all bottles closed 
M74-3,123,12312,2,GeoB12312-2,M74/3_1010-1,,CTD+RO,24.88446667,63.0274,11/05/2007,04:22:00,655,,St.No.: CTD-10; all bottles closed 
M74-3,123,12312,3,GeoB12312-3,M74/3_1011-1,,MUC,24.88453333,63.02735,11/05/2007,05:38:00,654,,St.No.: MUC-3; all liners closed 
M74-3,123,12312,4,GeoB12312-4,M74/3_1012-1,,GC,24.88453333,63.02736667,11/05/2007,06:47:00,658,453,"St.No.: GC; recovery 4,5 m "
M74-3,123,12312,5,GeoB12312-5,M74/3_1013-1,,GC,24.88451667,63.02738333,11/05/2007,08:19:00,647,537,St.No.: GC; recovery 4 m 
M74-3,123,12313,0,GeoB12313-0,M74/3_1014-1,,ROV,24.84645,63.02471667,11/05/2007,10:04:00,1032,,"St.No.: ROV-02, Instrument: ROV-180;    "
M74-3,123,12313,1,GeoB12313-1,M74/3_1014-1,,ROV,24.84645,63.02365,11/05/2007,10:39:00,1023,,Instrument: ISPS; deploym. of ISPS 
M74-3,123,12313,2,GeoB12313-2,M74/3_1014-1,,ROV,24.84645,63.02365,11/05/2007,10:49:00,1023,,Instrument: PC-1; GeoB 12315  
M74-3,123,12313,3,GeoB12313-3,M74/3_1014-1,,ROV,24.84665,63.02366667,11/05/2007,11:41:00,1024,,Instrument: GBS-2
M74-3,123,12313,4,GeoB12313-4,M74/3_1014-1,,ROV,24.84665,63.02366667,11/05/2007,12:06:00,1023,,Instrument: BC
M74-3,123,12313,5,GeoB12313-5,M74/3_1014-1,,ROV,24.84711667,63.02366667,11/05/2007,14:34:00,1038,,Instrument: PC-2
M74-3,123,12313,6,GeoB12313-6,M74/3_1014-1,,ROV,24.84711667,63.02366667,11/05/2007,14:37:00,1038,,Instrument: PC-3
M74-3,123,12313,7,GeoB12313-7,M74/3_1014-1,,ROV,24.84711667,63.02365,11/05/2007,14:41:00,1038,,Instrument: PC-4
M74-3,123,12313,8,GeoB12313-8,M74/3_1014-1,,ROV,24.84711667,63.02365,11/05/2007,14:57:00,1038,,Instrument: GBS-3
M74-3,123,12313,9,GeoB12313-9,M74/3_1014-1,,ROV,24.84713333,63.02366667,11/05/2007,15:08:00,1038,,Instrument: Marker
M74-3,123,12313,10,GeoB12313-10,M74/3_1014-1,,ROV,24.84713333,63.02366667,11/05/2007,15:20:00,1038,,Instrument: PC-5
M74-3,123,12313,11,GeoB12313-11,M74/3_1014-1,,ROV,24.84713333,63.02365,11/05/2007,15:25:00,1038,,Instrument: PC-6
M74-3,123,12313,12,GeoB12313-12,M74/3_1014-1,,ROV,24.84713333,63.02365,11/05/2007,15:26:00,1038,,Instrument: PC-7
M74-3,123,12313,13,GeoB12313-13,M74/3_1014-1,,ROV,24.84715,63.02365,11/05/2007,15:34:00,1038,,Instrument: PC-8
M74-3,123,12313,14,GeoB12313-14,M74/3_1014-1,,ROV,24.84715,63.02365,11/05/2007,15:38:00,1038,,Instrument: Net
M74-3,123,12314,1,GeoB12314-1,M74/3_1015-1,,GC,24.84661667,63.02371667,11/05/2007,17:35:00,960,,St.No.: GC-7; carbonate   
M74-3,123,12314,2,GeoB12314-2,M74/3_1017-1,,CTD+RO,24.84668333,63.0236,11/06/2007,02:06:00,1023,,St.No.: CTD-11; Posidonia   
M74-3,123,12314,3,GeoB12314-3,M74/3_1018-1,,CTD+RO,24.8466,63.02336667,11/06/2007,04:02:00,1019,,St.No.: CTD-12; All bottles closed 
M74-3,123,12315,0,GeoB12315-0,M74/3_1019-1,,ROV,24.8464,63.02405,11/06/2007,05:14:00,1019,,"St.No.: ROV-3, Instrument: ROV-181 "
M74-3,123,12315,1,GeoB12315-1,M74/3_1019-1,,ROV,24.84588333,63.02393333,11/06/2007,05:36:00,1025,,Instrument: OS; GeoB 12328  
M74-3,123,12315,2,GeoB12315-2,M74/3_1019-1,,ROV,24.84588333,63.02393333,11/06/2007,06:24:00,1025,,Instrument: GBS-4;  GBS  
M74-3,123,12315,3,GeoB12315-3,M74/3_1019-1,,ROV,24.8464,63.0237,11/06/2007,13:22:00,1025,,Instrument: Carbonate-1
M74-3,123,12315,4,GeoB12315-4,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,13:53:00,1025,,Instrument: PC-1; PC 36  
M74-3,123,12315,5,GeoB12315-5,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,13:57:00,1025,,Instrument: PC-2; PC 19  
M74-3,123,12315,6,GeoB12315-6,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,14:03:00,1025,,Instrument: PC-3; PC 5  
M74-3,123,12315,7,GeoB12315-7,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,14:24:00,1025,,Instrument: PC-4; PC 28  
M74-3,123,12315,8,GeoB12315-8,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,14:29:00,1025,,Instrument: PC-5; PC 11  
M74-3,123,12315,9,GeoB12315-9,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,14:34:00,1025,,Instrument: PC-6; PC 2  
M74-3,123,12315,10,GeoB12315-10,M74/3_1019-1,,ROV,24.84588333,63.02398333,11/06/2007,14:39:00,1025,,Instrument: PC-7; PC 23  
M74-3,123,12315,11,GeoB12315-11,M74/3_1019-1,,ROV,24.84648333,63.02361667,11/06/2007,14:51:00,1025,,Instrument: PC-8; PC 22  
M74-3,123,12315,12,GeoB12315-12,M74/3_1019-1,,ROV,24.84648333,63.02361667,11/06/2007,00:00:00,1025,,Instrument: ISPS
M74-3,123,12316,1,GeoB12316-1,M74/3_1020-1,,GC,24.84658333,63.0237,11/06/2007,16:57:00,1021,,"St.No.: GC-8; recovery 0,3 m "
M74-3,123,12316,2,GeoB12316-2,M74/3_1022-1,,GC,24.84663333,63.0236,11/07/2007,02:42:00,1021,,"St.No.: GC-9; recovery 1,03 m "
M74-3,123,12316,3,GeoB12316-3,M74/3_1030-1,,GC,24.84648333,63.0237,11/08/2007,10:49:00,1020,,"St.No.: GC-11; recovery 2,18 m "
M74-3,123,12316,4,GeoB12316-4,M74/3_1031-1,,GC,24.84646667,63.02373333,11/08/2007,12:39:00,1019,,"St.No.: GC-12; recovery 1,63 m "
M74-3,123,12316,5,GeoB12316-5,M74/3_1032-1,,GC,24.84663333,63.0238,11/08/2007,13:43:00,1024,,St.No.: GC-13; no recovery  
M74-3,123,12316,6,GeoB12316-6,M74/3_1056-1,,GC,24.84635,63.02351667,11/15/2007,02:49:00,1004,,St.No.: GC-17; no recovery  
M74-3,123,12316,7,GeoB12316-7,M74/3_1057-1,,GC,24.84633333,63.0235,11/15/2007,03:49:00,1019,,St.No.: GC-18; no recovery  
M74-3,123,12317,0,GeoB12317-0,M74/3_1023-1,,ROV,24.64373333,62.74433333,11/07/2007,09:30:00,1652,,"St.No.: ROV-4, Instrument: ROV-182;    "
M74-3,123,12317,1,GeoB12317-1,M74/3_1023-1,,ROV,24.64415,62.73756667,11/07/2007,13:56:00,1654,,Instrument: GBS-5;  yellow GBS 
M74-3,123,12317,2,GeoB12317-2,M74/3_1023-1,,ROV,24.64388333,62.74408333,11/07/2007,15:49:00,1651,,Instrument: PC-1;  PC-14  
M74-3,123,12317,3,GeoB12317-3,M74/3_1023-1,,ROV,24.64388333,62.74406667,11/07/2007,16:22:00,1651,,Instrument: Clams
M74-3,123,12318,1,GeoB12318-1,M74/3_1024-1,,CTD+RO,24.64401667,62.73768333,11/07/2007,17:58:00,1642,,St.No.: CTD-13; all bottles closed 
M74-3,123,12318,2,GeoB12318-2,M74/3_1025-1,,CTD+RO,24.64403333,62.73698333,11/07/2007,20:07:00,1641,,St.No.: CTD-14; all bottles closed 
M74-3,123,12319,0,GeoB12319-0,M74/3_1028-1,,ROV,24.89343333,63.02393333,11/08/2007,04:37:00,575,,"St.No.: ROV-5, Instrument: ROV-183"
M74-3,123,12319,1,GeoB12319-1,M74/3_1028-1,,ROV,24.89381667,63.02363333,11/08/2007,06:44:00,572,,Instrument: T-stick
M74-3,123,12319,2,GeoB12319-2,M74/3_1035-1,,ROV,24.89383333,63.02375,11/09/2007,00:00:00,580,,Instrument: ISPS; 07:23 ISPS launched - 15:38 recovery of ISPS
M74-3,123,12320,0,GeoB12320-0,M74/3_1035-1,,ROV,24.89151667,63.02448333,11/09/2007,05:29:00,552,,"St.No.: ROV-6, Instrument: ROV-184"
M74-3,123,12320,1,GeoB12320-1,M74/3_1035-1,,ROV,24.89393333,63.02341667,11/09/2007,08:29:00,592,,Instrument: T-stick
M74-3,123,12320,2,GeoB12320-2,M74/3_1035-1,,ROV,24.89393333,63.02343333,11/09/2007,09:23:00,591,,Instrument: GBS-6;  red GBS
M74-3,123,12320,3,GeoB12320-3,M74/3_1035-1,,ROV,24.89388333,63.02341667,11/09/2007,11:17:00,590,,Instrument: GBS-7;  yellow GBS
M74-3,123,12320,4,GeoB12320-4,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:04:00,551,,Instrument: PC-1; PC 22  
M74-3,123,12320,5,GeoB12320-5,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:08:00,551,,Instrument: PC-2; PC 21  
M74-3,123,12320,6,GeoB12320-6,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:10:00,551,,Instrument: PC-3; PC 20  
M74-3,123,12320,7,GeoB12320-7,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:12:00,551,,Instrument: PC-4; PC 15  
M74-3,123,12320,8,GeoB12320-8,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:22:00,551,,Instrument: PC-5; PC 3  
M74-3,123,12320,9,GeoB12320-9,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:25:00,551,,Instrument: PC-6; PC 29  
M74-3,123,12320,10,GeoB12320-10,M74/3_1035-1,,ROV,24.8939,63.0234,11/09/2007,14:26:00,551,,Instrument: PC-7; PC 32  
M74-3,123,12320,11,GeoB12320-11,M74/3_1035-1,,ROV,24.89385,63.02341667,11/09/2007,14:55:00,557,,Instrument: KIPS-1;  bubble site 
M74-3,123,12320,12,GeoB12320-12,M74/3_1035-1,,ROV,24.89385,63.02341667,11/09/2007,15:17:00,557,,Instrument: KIPS-2;  Water column 
M74-3,123,12320,13,GeoB12320-13,M74/3_1035-1,,ROV,24.89383333,63.02375,11/09/2007,15:36:00,580,,Instrument: PC-8;  PC 7 
M74-3,123,12321,1,GeoB12321-1,M74/3_1037-1,,MUC,24.7667,62.99955,11/10/2007,02:45:00,1425,,St.No.: MUC-6; bottles closed  
M74-3,123,12321,2,GeoB12321-2,M74/3_1041-1,,CTD+RO,24.76683333,62.99993333,11/11/2007,02:02:00,1424,,St.No.: CTD-15; all bottles closed 
M74-3,123,12321,3,GeoB12321-3,M74/3_1042-1,,CTD+RO,24.76675,62.99976667,11/11/2007,03:59:00,1423,,St.No.: CTD-16; All bottles closed 
M74-3,123,12321,4,GeoB12321-4,M74/3_1060-1,,GC,24.7667,62.99966667,11/15/2007,14:48:00,1419,403,St.No.: GC-19; pore water
M74-3,123,12321,5,GeoB12321-5,M74/3_1080-1,,MUC,24.76678333,62.99955,11/19/2007,15:55:00,1428,,St.No.: MUC-8; all liners full 
M74-3,123,12322,0,GeoB12322-0,M74/3_1038-1,,ROV,24.6444,62.73788333,11/10/2007,06:04:00,1657,,"St.No.: ROV-7, Instrument: ROV-185"
M74-3,123,12322,1,GeoB12322-1,M74/3_1038-1,,ROV,24.64405,62.73768333,11/10/2007,12:26:00,1652,,Instrument: KIPS-1
M74-3,123,12322,2,GeoB12322-2,M74/3_1038-1,,ROV,24.64405,62.73768333,11/10/2007,12:34:00,1652,,Instrument: KIPS-2
M74-3,123,12322,3,GeoB12322-3,M74/3_1038-1,,ROV,24.64406667,62.73768333,11/10/2007,12:18:00,1652,,Instrument: BM-1
M74-3,123,12322,4,GeoB12322-4,M74/3_1038-1,,ROV,24.64406667,62.73766667,11/10/2007,12:56:00,1652,,Instrument: GBS-8
M74-3,123,12322,5,GeoB12322-5,M74/3_1038-1,,ROV,24.6435,62.73838333,11/10/2007,14:30:00,1649,,Instrument: PC-1;  PC-11  
M74-3,123,12322,6,GeoB12322-6,M74/3_1038-1,,ROV,24.64298333,62.73906667,11/10/2007,15:16:00,1649,,Instrument: PC-2;  PC-19  
M74-3,123,12323,1,GeoB12323-1,M74/3_1040-1,,CAM,24.73633333,62.99053333,11/10/2007,21:12:00,1484,,St.No.: TV-sled-11   
M74-3,123,12324,0,GeoB12324-0,M74/3_1043-1,,ROV,24.58261667,62.93815,11/11/2007,06:58:00,1790,,"St.No.: ROV-8, Instrument: ROV-186"
M74-3,123,12324,1,GeoB12324-1,M74/3_1043-1,,ROV,24.58033333,62.93841667,11/11/2007,08:53:00,1822,,Instrument: ISPS
M74-3,123,12324,2,GeoB12324-2,M74/3_1043-1,,ROV,24.58013333,62.93873333,11/11/2007,09:34:00,1823,,Instrument: Carbonate; 3 carbonate pieces  
M74-3,123,12324,3,GeoB12324-3,M74/3_1043-1,,ROV,24.58015,62.93875,11/11/2007,12:14:00,1823,,Instrument: T-stick-1
M74-3,123,12324,4,GeoB12324-4,M74/3_1043-1,,ROV,24.58068333,62.94203333,11/11/2007,13:28:00,1835,,Instrument: T-stick-2
M74-3,123,12324,5,GeoB12324-5,M74/3_1043-1,,ROV,24.58066667,62.94203333,11/11/2007,14:22:00,1835,,Instrument: T-stick-3
M74-3,123,12324,6,GeoB12324-6,M74/3_1043-1,,ROV,24.58066667,62.94203333,11/11/2007,14:47:00,1835,,Instrument: PC-1; PC-21
M74-3,123,12324,7,GeoB12324-7,M74/3_1043-1,,ROV,24.58065,62.94201667,11/11/2007,14:55:00,1835,,Instrument: PC-2; PC-22
M74-3,123,12324,8,GeoB12324-8,M74/3_1043-1,,ROV,24.58066667,62.94201667,11/11/2007,14:56:00,1835,,Instrument: PC-3; PC-15
M74-3,123,12324,9,GeoB12324-9,M74/3_1043-1,,ROV,24.58066667,62.94201667,11/11/2007,15:00:00,1835,,Instrument: PC-4; PC-20
M74-3,123,12324,10,GeoB12324-10,M74/3_1043-1,,ROV,24.58068333,62.94208333,11/11/2007,15:34:00,1836,,Instrument: PC-5; PC-36
M74-3,123,12324,11,GeoB12324-11,M74/3_1043-1,,ROV,24.5807,62.94206667,11/11/2007,15:35:00,1836,,Instrument: PC-6; PC-7
M74-3,123,12324,12,GeoB12324-12,M74/3_1043-1,,ROV,24.58066667,62.94206667,11/11/2007,15:37:00,1836,,Instrument: PC-7; PC-5
M74-3,123,12324,13,GeoB12324-13,M74/3_1043-1,,ROV,24.58066667,62.94205,11/11/2007,15:39:00,1836,,Instrument: PC-8; PC-17
M74-3,123,12325,1,GeoB12325-1,M74/3_1044-1,,CAM,24.2972,62.83901667,11/11/2007,20:45:00,1951,,St.No.: TV-sled-12; seep communities  
M74-3,123,12326,0,GeoB12326-0,M74/3_1045-1,,ROV,24.19618333,62.73873333,11/12/2007,05:37:00,2526,,"St.No.: ROV-9, Instrument: ROV-187"
M74-3,123,12326,1,GeoB12326-1,M74/3_1045-1,,ROV,24.19575,62.73843333,11/12/2007,06:09:00,2876,,Instrument: ISPS
M74-3,123,12326,2,GeoB12326-2,M74/3_1045-1,,ROV,24.19583333,62.7403,11/12/2007,08:44:00,2874,,Instrument: GBS-9
M74-3,123,12326,3,GeoB12326-3,M74/3_1045-1,,ROV,24.19581667,62.7403,11/12/2007,08:59:00,2874,,Instrument: Marker 1
M74-3,123,12326,4,GeoB12326-4,M74/3_1045-1,,ROV,24.19575,62.7404,11/12/2007,09:45:00,2873,,Instrument: GBS-10
M74-3,123,12326,5,GeoB12326-5,M74/3_1045-1,,ROV,24.19576667,62.7404,11/12/2007,10:08:00,2873,,Instrument: Marker 8
M74-3,123,12326,6,GeoB12326-6,M74/3_1045-1,,ROV,24.19583333,62.74033333,11/12/2007,14:03:00,2873,,Instrument: PC-1; PC-2
M74-3,123,12326,7,GeoB12326-7,M74/3_1045-1,,ROV,24.19581667,62.74033333,11/12/2007,14:07:00,2873,,Instrument: PC-2; PC-28
M74-3,123,12326,8,GeoB12326-8,M74/3_1045-1,,ROV,24.19566667,62.74035,11/12/2007,14:14:00,2873,,Instrument: PC-3; PC-24
M74-3,123,12326,9,GeoB12326-9,M74/3_1045-1,,ROV,24.19581667,62.74033333,11/12/2007,14:20:00,2873,,Instrument: PC-4; PC-1
M74-3,123,12326,10,GeoB12326-10,M74/3_1045-1,,ROV,24.19571667,62.73845,11/12/2007,15:01:00,2875,,Instrument: PC-5; PC-11
M74-3,123,12326,11,GeoB12326-11,M74/3_1045-1,,ROV,24.19571667,62.73843333,11/12/2007,15:07:00,2875,,Instrument: PC-6; PC-32
M74-3,123,12326,12,GeoB12326-12,M74/3_1045-1,,ROV,24.1957,62.73843333,11/12/2007,15:10:00,2875,,Instrument: PC-7; PC-33
M74-3,123,12326,13,GeoB12326-13,M74/3_1045-1,,ROV,24.1957,62.73845,11/12/2007,15:20:00,2875,,Instrument: PC-8; PC-13
M74-3,123,12327,1,GeoB12327-1,M74/3_1046-1,,GC,24.19578333,62.74046667,11/12/2007,19:23:00,2860,,"St.No.: GC-14; recovery 2,56 m "
M74-3,123,12328,0,GeoB12328-0,M74/3_1048-1,,ROV,24.8466,63.02408333,11/13/2007,05:39:00,1047,,"St.No.: ROV-10, Instrument: ROV-188"
M74-3,123,12328,1,GeoB12328-1,M74/3_1048-1,,ROV,24.84498333,63.02408333,11/13/2007,12:42:00,1028,,Instrument: GBS-11
M74-3,123,12328,2,GeoB12328-2,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:22:00,1025,,Instrument: PC-1; PC-36
M74-3,123,12328,3,GeoB12328-3,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:25:00,1025,,Instrument: PC-2; PC-7
M74-3,123,12328,4,GeoB12328-4,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:30:00,1025,,Instrument: PC-3; PC-15
M74-3,123,12328,5,GeoB12328-5,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:33:00,1025,,Instrument: PC-4; PC-20
M74-3,123,12328,6,GeoB12328-6,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:44:00,1025,,Instrument: PC-5; PC-17
M74-3,123,12328,7,GeoB12328-7,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:44:00,1025,,Instrument: PC-6; PC-21
M74-3,123,12328,8,GeoB12328-8,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:42:00,1025,,Instrument: PC-7; PC-9
M74-3,123,12328,9,GeoB12328-9,M74/3_1048-1,,ROV,24.84563333,63.02405,11/13/2007,14:41:00,1025,,Instrument: PC-8; PC-22
M74-3,123,12329,1,GeoB12329-1,M74/3_1050-1,,CTD+RO,24.8459,63.02395,11/14/2007,04:14:00,1025,,St.No.: CTD-17; all bottles closed 
M74-3,123,12329,2,GeoB12329-2,M74/3_1051-1,,CTD+RO,24.84586667,63.02376667,11/14/2007,06:11:00,1022,,St.No.: CTD-18; all bottles closed 
M74-3,123,12330,1,GeoB12330-1,M74/3_1052-1,,GC,24.19573333,62.73846667,11/14/2007,12:04:00,2856,,"St.No.: GC-15; recovery 1,96 m "
M74-3,123,12331,1,GeoB12331-1,M74/3_1053-1,,MUC,24.19178333,62.77503333,11/14/2007,14:45:00,2831,,St.No.: MUC-7; liners full  
M74-3,123,12331,2,GeoB12331-2,M74/3_1068-1,,GC,24.19163333,62.77508333,11/17/2007,03:00:00,2838,550,St.No.: GC-22; pore water
M74-3,123,12332,1,GeoB12332-1,M74/3_1054-1,,GC,24.29136667,62.95976667,11/14/2007,19:04:00,2036,,"St.No.: GC-16; recovery 5,87 m "
M74-3,123,12333,0,GeoB12333-0,M74/3_1058-1,,ROV,24.84575,63.02413333,11/15/2007,05:12:00,1029,,"St.No.: ROV-11, Instrument: ROV-189"
M74-3,123,12333,1,GeoB12333-1,M74/3_1058-1,,ROV,24.84661667,63.02366667,11/15/2007,06:17:00,1023,,Instrument: BM-2; bubble record
M74-3,123,12333,2,GeoB12333-2,M74/3_1058-1,,ROV,24.84661667,63.02366667,11/15/2007,06:52:00,1024,,Instrument: GBS-12
M74-3,123,12334,0,GeoB12334-0,M74/3_1059-1,,ROV,24.62111667,63.04361667,11/15/2007,10:40:00,1552,,"St.No.: ROV-12, Instrument: ROV-190; dive terminated"
M74-3,123,12335,1,GeoB12335-1,M74/3_1061-1,,GC,24.71833333,62.99185,11/15/2007,16:27:00,1594,410,"St.No.: GC-20; recovery 4,45 m "
M74-3,123,12336,1,GeoB12336-1,M74/3_1062-1,,GC,24.79628333,63.02451667,11/15/2007,18:17:00,1263,442,"St.No.: GC; recovery 4,47 m "
M74-3,123,12337,1,GeoB12337-1,M74/3_1064-1,,CTD+RO,24.64416667,62.73746667,11/16/2007,02:06:00,1648,,St.No.: CTD-19; all bottles closed 
